Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Path	Begin File	File Offset (s)	calltype
204	Waveform 1	6	63110.967465339	63176.280140358	128.900	226.700	65.3127			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	110.9675	C
204	Spectrogram 1	6	63110.967465339	63176.280140358	128.900	226.700	65.3127	167.969	156.250	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	110.9675	C
205	Waveform 1	6	62841.578114171	62929.272079695	0.000	444.400	87.6940			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_171500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_171500.aif	741.5780	SU
205	Spectrogram 1	6	62841.578114171	62929.272079695	0.000	444.400	87.6940	7.812	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_171500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_171500.aif	741.5780	SU
206	Waveform 1	6	63211.455836473	63302.812194989	0.000	404.400	91.3564			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	211.4560	C
206	Spectrogram 1	6	63211.455836473	63302.812194989	0.000	404.400	91.3564	11.719	3.906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	211.4560	C
207	Waveform 1	6	63612.000000000	63703.966757347	0.000	504.500	91.9668			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	612.0000	SD
207	Spectrogram 1	6	63612.000000000	63703.966757347	0.000	504.500	91.9668	175.781	3.906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	612.0000	SD
208	Waveform 1	6	63845.556119879	63919.617844823	0.000	382.900	74.0617			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	845.5560	C
208	Spectrogram 1	6	63845.556119879	63919.617844823	0.000	382.900	74.0617	54.688	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_173000.aif	845.5560	C
209	Waveform 1	6	64124.654082329	64190.780622457	0.000	450.500	66.1265			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	224.6540	C
209	Spectrogram 1	6	64124.654082329	64190.780622457	0.000	450.500	66.1265	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	224.6540	C
210	Waveform 1	6	64272.980998493	64347.449655991	0.000	657.700	74.4687			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	372.9810	SD
210	Spectrogram 1	6	64272.980998493	64347.449655991	0.000	657.700	74.4687	179.688	167.969	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	372.9810	SD
211	Waveform 1	6	64481.533932743	64553.967927468	0.000	391.900	72.4340			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	581.5340	C
211	Spectrogram 1	6	64481.533932743	64553.967927468	0.000	391.900	72.4340	50.781	11.719	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	581.5340	C
212	Waveform 1	6	64602.108498681	64663.351848154	0.000	558.600	61.2433			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	702.1085	SU
212	Spectrogram 1	6	64602.108498681	64663.351848154	0.000	558.600	61.2433	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_174500.aif	702.1085	SU
213	Waveform 1	6	64991.746419744	65070.691335343	0.000	617.100	78.9449			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	191.7465	SD
213	Spectrogram 1	6	64991.746419744	65070.691335343	0.000	617.100	78.9449	175.781	3.906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	191.7465	SD
214	Waveform 1	6	65217.716517332	65289.540113225	0.000	531.500	71.8236			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	417.7165	C
214	Spectrogram 1	6	65217.716517332	65289.540113225	0.000	531.500	71.8236	50.781	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	417.7165	C
215	Waveform 1	6	65642.066235305	65725.080476451	0.000	531.500	83.0142			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	842.0660	SD
215	Spectrogram 1	6	65642.066235305	65725.080476451	0.000	531.500	83.0142	179.688	7.812	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_180000.aif	842.0660	SD
216	Waveform 1	6	65877.476718161	65938.516601356	0.000	324.300	61.0399			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	177.4765	C
216	Spectrogram 1	6	65877.476718161	65938.516601356	0.000	324.300	61.0399	3.906	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	177.4765	C
217	Waveform 1	6	66214.132470610	66280.665943293	0.000	482.000	66.5335			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	514.1325	SU
217	Spectrogram 1	6	66214.132470610	66280.665943293	0.000	482.000	66.5335	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	514.1325	SU
218	Waveform 1	6	66381.788683120	66461.140531274	0.000	545.000	79.3518			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	681.7885	SD
218	Spectrogram 1	6	66381.788683120	66461.140531274	0.000	545.000	79.3518	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	681.7885	SD
219	Waveform 1	6	66835.030612472	66899.325956104	0.000	301.800	64.2953			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	235.0305	C
219	Spectrogram 1	6	66835.030612472	66899.325956104	0.000	301.800	64.2953	3.906	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	235.0305	C
220	Waveform 1	6	66594.126540128	66679.378910324	0.000	225.200	85.2524			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	894.1265	C
220	Spectrogram 1	6	66594.126540128	66679.378910324	0.000	225.200	85.2524	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_181500.aif	894.1265	C
221	Waveform 1	6	66721.496429729	66785.791773361	0.000	423.400	64.2953			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	121.4965	SU
221	Spectrogram 1	6	66721.496429729	66785.791773361	0.000	423.400	64.2953	3.906	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	121.4965	SU
222	Waveform 1	6	66962.807434627	67019.371059721	0.000	319.800	56.5636			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	362.8075	C
222	Spectrogram 1	6	66962.807434627	67019.371059721	0.000	319.800	56.5636	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	362.8075	C
223	Waveform 1	6	67350.940155237	67480.344707611	0.000	400.900	129.4046			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	750.9400	C
223	Spectrogram 1	6	67350.940155237	67480.344707611	0.000	400.900	129.4046	7.812	3.906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	750.9400	C
224	Waveform 1	6	67212.583086662	67271.181374529	0.000	455.000	58.5983			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	612.5830	C
224	Spectrogram 1	6	67212.583086662	67271.181374529	0.000	455.000	58.5983	3.906	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_183000.aif	612.5830	C
225	Waveform 1	6	67736.335781270	67801.444990011	0.000	378.400	65.1092			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	236.3360	C
225	Spectrogram 1	6	67736.335781270	67801.444990011	0.000	378.400	65.1092	3.906	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	236.3360	C
226	Waveform 1	6	68158.742869442	68243.588307084	0.000	409.900	84.8454			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	658.7430	SD
226	Spectrogram 1	6	68158.742869442	68243.588307084	0.000	409.900	84.8454	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	658.7430	SD
227	Waveform 1	6	68250.327743979	68293.055662216	0.000	216.200	42.7279			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	750.3275	C
227	Spectrogram 1	6	68250.327743979	68293.055662216	0.000	216.200	42.7279	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_184500.aif	750.3275	C
228	Waveform 1	6	68797.139111153	68885.036542954	0.000	274.800	87.8974			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	397.1390	SD
228	Spectrogram 1	6	68797.139111153	68885.036542954	0.000	274.800	87.8974	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	397.1390	SD
229	Waveform 1	6	69059.122739827	69125.045813677	0.000	202.700	65.9231			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	659.1225	C
229	Spectrogram 1	6	69059.122739827	69125.045813677	0.000	202.700	65.9231	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	659.1225	C
230	Waveform 1	6	69210.705116428	69290.870829691	0.000	459.500	80.1657			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	810.7050	SU
230	Spectrogram 1	6	69210.705116428	69290.870829691	0.000	459.500	80.1657	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_190000.aif	810.7050	SU
231	Waveform 1	6	69732.922113791	69869.447985870	0.000	238.700	136.5259			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	432.9220	C
231	Spectrogram 1	6	69732.922113791	69869.447985870	0.000	238.700	136.5259	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	432.9220	C
232	Waveform 1	6	70062.660012811	70116.985508855	0.000	423.400	54.3255			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	762.6600	C
232	Spectrogram 1	6	70062.660012811	70116.985508855	0.000	423.400	54.3255	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_191500.aif	762.6600	C
233	Waveform 1	6	70535.638171063	70579.179954408	0.000	229.700	43.5418			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	335.6380	C
233	Spectrogram 1	6	70535.638171063	70579.179954408	0.000	229.700	43.5418	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	335.6380	C
234	Waveform 1	6	70627.547961760	70705.272079695	0.000	400.900	77.7241			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	427.5480	SD
234	Spectrogram 1	6	70627.547961760	70705.272079695	0.000	400.900	77.7241	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	427.5480	SD
235	Waveform 1	6	70869.876298045	70924.405260366	0.000	328.800	54.5290			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	669.8765	C
235	Spectrogram 1	6	70869.876298045	70924.405260366	0.000	328.800	54.5290	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_193000.aif	669.8765	C
236	Waveform 1	6	71429.100188018	71511.910962886	0.000	581.100	82.8108			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	329.1000	SD
236	Spectrogram 1	6	71429.100188018	71511.910962886	0.000	581.100	82.8108	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	329.1000	SD
237	Waveform 1	6	71888.757425266	71927.999500000	0.000	234.200	39.2421			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	788.7575	C
237	Spectrogram 1	6	71888.757425266	71927.999500000	0.000	234.200	39.2421	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_194500.aif	788.7575	C
238	Waveform 1	6	72116.882393497	72202.338229970	0.000	536.000	85.4558			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	116.8825	SD
238	Spectrogram 1	6	72116.882393497	72202.338229970	0.000	536.000	85.4558	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	116.8825	SD
239	Waveform 1	6	72855.923067820	72937.763291070	0.000	531.500	81.8402			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	855.9230	SD
239	Spectrogram 1	6	72855.923067820	72937.763291070	0.000	531.500	81.8402	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_200000.aif	855.9230	SD
240	Waveform 1	6	73092.761394622	73157.667137086	0.000	238.700	64.9057			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	192.7615	C
240	Spectrogram 1	6	73092.761394622	73157.667137086	0.000	238.700	64.9057	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	192.7615	C
241	Waveform 1	6	73731.200836096	73811.773481914	0.000	540.500	80.5726			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	831.2010	SD
241	Spectrogram 1	6	73731.200836096	73811.773481914	0.000	540.500	80.5726	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_201500.aif	831.2010	SD
242	Waveform 1	6	74449.274922005	74540.020881688	0.000	549.500	90.7460			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_203000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_203000.aif	649.2750	SD
242	Spectrogram 1	6	74449.274922005	74540.020881688	0.000	549.500	90.7460	171.875	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_203000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_203000.aif	649.2750	SD
243	Waveform 1	6	74921.846147702	74968.846857762	99.100	207.200	47.0007			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	221.8460	C
243	Spectrogram 1	6	74921.846147702	74968.846857762	99.100	207.200	47.0007	175.781	156.250	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	221.8460	C
244	Waveform 1	6	75277.515842187	75360.235038809	0.000	536.000	82.7192			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	577.5160	SD
244	Spectrogram 1	6	75277.515842187	75360.235038809	0.000	536.000	82.7192	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_204500.aif	577.5160	SD
245	Waveform 1	6	76205.963417106	76281.652872268	0.000	608.100	75.6895			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_210000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_210000.aif	605.9635	SD
245	Spectrogram 1	6	76205.963417106	76281.652872268	0.000	608.100	75.6895	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_210000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_210000.aif	605.9635	SD
246	Waveform 1	6	77027.805304446	77106.953686323	0.000	581.100	79.1484			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_211500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_211500.aif	527.8055	SD
246	Spectrogram 1	6	77027.805304446	77106.953686323	0.000	581.100	79.1484	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_211500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_211500.aif	527.8055	SD
247	Waveform 1	6	77684.106578561	77759.999500000	0.000	644.100	75.8929			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_213000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_213000.aif	284.1065	SD
247	Spectrogram 1	6	77684.106578561	77759.999500000	0.000	644.100	75.8929	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_213000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_213000.aif	284.1065	SD
248	Waveform 1	6	78499.234078749	78585.910712886	0.000	671.200	86.6766			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_214500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_214500.aif	199.2340	SD
248	Spectrogram 1	6	78499.234078749	78585.910712886	0.000	671.200	86.6766	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_214500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_214500.aif	199.2340	SD
249	Waveform 1	6	79276.109918802	79351.392441409	0.000	297.300	75.2825			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_220000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_220000.aif	76.1100	SD
249	Spectrogram 1	6	79276.109918802	79351.392441409	0.000	297.300	75.2825	3.906	3.906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_220000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_220000.aif	76.1100	SD
250	Waveform 1	6	80495.321445742	80539.270161643	0.000	229.700	43.9487			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_221500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_221500.aif	395.3215	C
250	Spectrogram 1	6	80495.321445742	80539.270161643	0.000	229.700	43.9487	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_221500.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_221500.aif	395.3215	C
251	Waveform 1	6	81721.369889601	81765.318605501	72.100	216.200	43.9487			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_223000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_223000.aif	721.3700	C
251	Spectrogram 1	6	81721.369889601	81765.318605501	72.100	216.200	43.9487	78.125	85.938	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_223000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_223000.aif	721.3700	C
252	Waveform 1	6	83009.353018274	83079.955816503	0.000	427.900	70.6028			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	209.3530	SU
252	Spectrogram 1	6	83009.353018274	83079.955816503	0.000	427.900	70.6028	0.000	0.000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	209.3530	SU
253	Waveform 1	6	83410.914513188	83496.980748493	0.000	274.800	86.0662			C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	79296_Brunswick03_002K_M06_UTCm5_20161218_230000.aif	610.9145	SD
