Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
277	Spectrogram 1	1	0.1	44.6245	44.524499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_063000_23796s225ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_063000_23796s225ms_ch10.aif	NN	nan	raven	0.0
278	Spectrogram 1	1	0.1	57.9	57.8	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_070000_25766s715ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_070000_25766s715ms_ch10.aif	NN	nan	raven	0.0
279	Spectrogram 1	1	0.1	82.5595	82.4595	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_070000_25920s405ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_070000_25920s405ms_ch10.aif	NN	nan	raven	0.0
280	Spectrogram 1	1	0.1	53.4445	53.3445	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_071500_26745s300ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_071500_26745s300ms_ch10.aif	NN	nan	raven	0.0
281	Spectrogram 1	1	0.1	52.8595	52.759499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_091500_33699s450ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_091500_33699s450ms_ch10.aif	NN	nan	raven	0.0
282	Spectrogram 1	1	0.1	58.8895	58.7895	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_093000_34231s950ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_093000_34231s950ms_ch10.aif	NN	nan	raven	0.0
283	Spectrogram 1	1	0.1	54.3	54.199999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_100000_36580s080ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_100000_36580s080ms_ch10.aif	NN	nan	raven	0.0
284	Spectrogram 1	1	0.1	84.9	84.80000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_103000_38353s665ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_103000_38353s665ms_ch10.aif	NN	nan	raven	0.0
285	Spectrogram 1	1	0.1	43.635	43.535	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_103000_38574s675ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_103000_38574s675ms_ch10.aif	NN	nan	raven	0.0
286	Spectrogram 1	1	0.1	78.64500000000001	78.54500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_111500_40731s075ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_111500_40731s075ms_ch10.aif	NN	nan	raven	0.0
287	Spectrogram 1	1	0.1	51.87	51.769999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_113000_41987s100ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_113000_41987s100ms_ch10.aif	NN	nan	raven	0.0
288	Spectrogram 1	1	0.1	56.8195	56.7195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_123000_45846s930ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_123000_45846s930ms_ch10.aif	NN	nan	raven	0.0
289	Spectrogram 1	1	0.1	81.70500000000001	81.60500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_131500_47905s875ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_131500_47905s875ms_ch10.aif	NN	nan	raven	0.0
290	Spectrogram 1	1	0.1	49.7995	49.6995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_141500_51370s485ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_141500_51370s485ms_ch10.aif	NN	nan	raven	0.0
291	Spectrogram 1	1	0.1	77.51950000000001	77.41950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_171500_62899s485ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_171500_62899s485ms_ch10.aif	NN	nan	raven	0.0
292	Spectrogram 1	1	0.1	56.5945	56.494499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_223000_81462s105ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_223000_81462s105ms_ch10.aif	NN	nan	raven	0.0
293	Spectrogram 1	1	0.1	56.324999999999996	56.224999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_224500_82721s445ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_224500_82721s445ms_ch10.aif	NN	nan	raven	0.0
294	Spectrogram 1	1	0.1	51.1945	51.0945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_231500_83984s535ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_231500_83984s535ms_ch10.aif	NN	nan	raven	0.0
295	Spectrogram 1	1	0.1	66.0	65.9	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_000000_420s885ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_000000_420s885ms_ch10.aif	NN	nan	raven	0.0
296	Spectrogram 1	1	0.1	54.48	54.379999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_064500_24752s490ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_064500_24752s490ms_ch10.aif	NN	nan	raven	0.0
297	Spectrogram 1	1	0.1	71.49000000000001	71.39000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_064500_25120s005ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_064500_25120s005ms_ch10.aif	NN	nan	raven	0.0
298	Spectrogram 1	1	0.1	71.355	71.25500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_073000_27079s470ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_073000_27079s470ms_ch10.aif	NN	nan	raven	0.0
299	Spectrogram 1	1	0.1	56.9095	56.8095	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_073000_27280s320ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_073000_27280s320ms_ch10.aif	NN	nan	raven	0.0
300	Spectrogram 1	1	0.1	51.285	51.184999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_100000_36120s135ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_100000_36120s135ms_ch10.aif	NN	nan	raven	0.0
301	Spectrogram 1	1	0.1	50.0695	49.9695	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_103000_38455s035ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_103000_38455s035ms_ch10.aif	NN	nan	raven	0.0
302	Spectrogram 1	1	0.1	63.8625	63.762499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_120000_43680s112ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_120000_43680s112ms_ch10.aif	NN	nan	raven	0.0
303	Spectrogram 1	1	0.1	85.1695	85.0695	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_123000_45627s000ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_123000_45627s000ms_ch10.aif	NN	nan	raven	0.0
304	Spectrogram 1	1	0.1	49.71	49.61	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_130000_47282s745ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_130000_47282s745ms_ch10.aif	NN	nan	raven	0.0
305	Spectrogram 1	1	0.1	61.4995	61.399499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_131500_48545s520ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_131500_48545s520ms_ch10.aif	NN	nan	raven	0.0
306	Spectrogram 1	1	0.1	58.8445	58.744499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_133000_48906s060ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_133000_48906s060ms_ch10.aif	NN	nan	raven	0.0
307	Spectrogram 1	1	0.1	70.0275	69.92750000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_134500_50328s082ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_134500_50328s082ms_ch10.aif	NN	nan	raven	0.0
308	Spectrogram 1	1	0.1	50.2945	50.1945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_140000_51251s025ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_140000_51251s025ms_ch10.aif	NN	nan	raven	0.0
309	Spectrogram 1	1	0.1	43.769999999999996	43.669999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_141500_52187s865ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_141500_52187s865ms_ch10.aif	NN	nan	raven	0.0
310	Spectrogram 1	1	0.1	61.995	61.894999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_143000_52680s270ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_143000_52680s270ms_ch10.aif	NN	nan	raven	0.0
311	Spectrogram 1	1	0.1	55.4695	55.369499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_171500_62776s155ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_171500_62776s155ms_ch10.aif	NN	nan	raven	0.0
312	Spectrogram 1	1	0.1	50.4295	50.329499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100222_191500_69993s345ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100222_191500_69993s345ms_ch10.aif	NN	nan	raven	0.0
313	Spectrogram 1	1	0.1	46.11	46.01	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_003000_2512s410ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_003000_2512s410ms_ch10.aif	NN	nan	raven	0.0
314	Spectrogram 1	1	0.1	83.18950000000001	83.08950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_004500_3509s655ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_004500_3509s655ms_ch10.aif	NN	nan	raven	0.0
315	Spectrogram 1	1	0.1	72.34450000000001	72.24450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_030000_11123s250ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_030000_11123s250ms_ch10.aif	NN	nan	raven	0.0
316	Spectrogram 1	1	0.1	48.54	48.44	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_034500_13851s300ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_034500_13851s300ms_ch10.aif	NN	nan	raven	0.0
317	Spectrogram 1	1	0.1	50.655	50.555	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_040000_14400s765ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_040000_14400s765ms_ch10.aif	NN	nan	raven	0.0
318	Spectrogram 1	1	0.1	50.745	50.644999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_040000_14909s025ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_040000_14909s025ms_ch10.aif	NN	nan	raven	0.0
319	Spectrogram 1	1	0.1	49.8	49.699999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_040000_15071s505ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_040000_15071s505ms_ch10.aif	NN	nan	raven	0.0
320	Spectrogram 1	1	0.1	49.8445	49.744499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_041500_15482s250ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_041500_15482s250ms_ch10.aif	NN	nan	raven	0.0
321	Spectrogram 1	1	0.1	56.6395	56.5395	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_064500_24430s335ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_064500_24430s335ms_ch10.aif	NN	nan	raven	0.0
322	Spectrogram 1	1	0.1	57.675	57.574999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_064500_24814s545ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_064500_24814s545ms_ch10.aif	NN	nan	raven	0.0
323	Spectrogram 1	1	0.1	83.37	83.27000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_064500_25009s005ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_064500_25009s005ms_ch10.aif	NN	nan	raven	0.0
324	Spectrogram 1	1	0.1	45.2995	45.1995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_064500_25134s405ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_064500_25134s405ms_ch10.aif	NN	nan	raven	0.0
325	Spectrogram 1	1	0.1	55.1995	55.0995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_070000_25368s285ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_070000_25368s285ms_ch10.aif	NN	nan	raven	0.0
326	Spectrogram 1	1	0.1	59.5195	59.4195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_070000_25896s210ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_070000_25896s210ms_ch10.aif	NN	nan	raven	0.0
327	Spectrogram 1	1	0.1	56.865	56.765	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_071500_26939s760ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_071500_26939s760ms_ch10.aif	NN	nan	raven	0.0
328	Spectrogram 1	1	0.1	59.07	58.97	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_073000_27360s720ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_073000_27360s720ms_ch10.aif	NN	nan	raven	0.0
329	Spectrogram 1	1	0.1	54.705	54.605	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_074500_28423s905ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_074500_28423s905ms_ch10.aif	NN	nan	raven	0.0
330	Spectrogram 1	1	0.1	65.28	65.18	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_080000_29095s440ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_080000_29095s440ms_ch10.aif	NN	nan	raven	0.0
331	Spectrogram 1	1	0.1	44.3095	44.2095	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_080000_29591s730ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_080000_29591s730ms_ch10.aif	NN	nan	raven	0.0
332	Spectrogram 1	1	0.1	59.4295	59.329499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_080000_29685s225ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_080000_29685s225ms_ch10.aif	NN	nan	raven	0.0
333	Spectrogram 1	1	0.1	64.2895	64.18950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_081500_30008s910ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_081500_30008s910ms_ch10.aif	NN	nan	raven	0.0
334	Spectrogram 1	1	0.1	43.23	43.129999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_081500_30458s775ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_081500_30458s775ms_ch10.aif	NN	nan	raven	0.0
335	Spectrogram 1	1	0.1	43.3195	43.2195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_083000_31298s640ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_083000_31298s640ms_ch10.aif	NN	nan	raven	0.0
336	Spectrogram 1	1	0.1	47.955	47.855	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_084500_31977s915ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_084500_31977s915ms_ch10.aif	NN	nan	raven	0.0
337	Spectrogram 1	1	0.1	59.5195	59.4195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_090000_32593s620ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_090000_32593s620ms_ch10.aif	NN	nan	raven	0.0
338	Spectrogram 1	1	0.1	52.5445	52.4445	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_091500_33404s280ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_091500_33404s280ms_ch10.aif	NN	nan	raven	0.0
339	Spectrogram 1	1	0.1	49.98	49.879999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_091500_33850s890ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_091500_33850s890ms_ch10.aif	NN	nan	raven	0.0
340	Spectrogram 1	1	0.1	42.644999999999996	42.544999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_093000_34713s975ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_093000_34713s975ms_ch10.aif	NN	nan	raven	0.0
341	Spectrogram 1	1	0.1	58.5295	58.4295	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_094500_35897s820ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_094500_35897s820ms_ch10.aif	NN	nan	raven	0.0
342	Spectrogram 1	1	0.1	63.21	63.11	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_100000_36371s160ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_100000_36371s160ms_ch10.aif	NN	nan	raven	0.0
343	Spectrogram 1	1	0.1	53.8945	53.7945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_101500_36901s290ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_101500_36901s290ms_ch10.aif	NN	nan	raven	0.0
344	Spectrogram 1	1	0.1	51.7345	51.634499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_101500_37219s215ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_101500_37219s215ms_ch10.aif	NN	nan	raven	0.0
345	Spectrogram 1	1	0.1	47.9995	47.899499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_101500_37513s530ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_101500_37513s530ms_ch10.aif	NN	nan	raven	0.0
346	Spectrogram 1	1	0.1	73.42500000000001	73.32500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100226_101500_37581s870ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100226_101500_37581s870ms_ch10.aif	NN	nan	raven	0.0
