Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
70	Spectrogram 1	1	0.1	119.1195	119.01950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_031500_12553s530ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_031500_12553s530ms_ch10.aif	NN	nan	raven	0.0
71	Spectrogram 1	1	0.1	113.2245	113.12450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_033000_13043s775ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_033000_13043s775ms_ch10.aif	NN	nan	raven	0.0
72	Spectrogram 1	1	0.1	113.405	113.305	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_033000_13166s940ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_033000_13166s940ms_ch10.aif	NN	nan	raven	0.0
73	Spectrogram 1	1	0.1	67.6845	67.5845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_040000_14561s190ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_040000_14561s190ms_ch10.aif	NN	nan	raven	0.0
74	Spectrogram 1	1	0.1	89.1045	89.00450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_040000_14700s405ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_040000_14700s405ms_ch10.aif	NN	nan	raven	0.0
75	Spectrogram 1	1	0.1	73.76	73.66000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_040000_14789s685ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_040000_14789s685ms_ch10.aif	NN	nan	raven	0.0
76	Spectrogram 1	1	0.1	72.5	72.4	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_040000_15043s695ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_040000_15043s695ms_ch10.aif	NN	nan	raven	0.0
77	Spectrogram 1	1	0.1	70.34	70.24000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_040000_15274s455ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_040000_15274s455ms_ch10.aif	NN	nan	raven	0.0
78	Spectrogram 1	1	0.1	67.4145	67.31450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_15462s315ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_15462s315ms_ch10.aif	NN	nan	raven	0.0
79	Spectrogram 1	1	0.1	81.68	81.58000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_15769s695ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_15769s695ms_ch10.aif	NN	nan	raven	0.0
80	Spectrogram 1	1	0.1	66.965	66.86500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_15822s840ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_15822s840ms_ch10.aif	NN	nan	raven	0.0
81	Spectrogram 1	1	0.1	72.09450000000001	71.99450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_15949s455ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_15949s455ms_ch10.aif	NN	nan	raven	0.0
82	Spectrogram 1	1	0.1	104.67450000000001	104.57450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_16120s095ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_16120s095ms_ch10.aif	NN	nan	raven	0.0
83	Spectrogram 1	1	0.1	69.14750000000001	69.04750000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_041500_16168s942ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_041500_16168s942ms_ch10.aif	NN	nan	raven	0.0
84	Spectrogram 1	1	0.1	72.68	72.58000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_16435s125ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_16435s125ms_ch10.aif	NN	nan	raven	0.0
85	Spectrogram 1	1	0.1	109.44500000000001	109.34500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_16762s665ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_16762s665ms_ch10.aif	NN	nan	raven	0.0
86	Spectrogram 1	1	0.1	70.25	70.15	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_16820s880ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_16820s880ms_ch10.aif	NN	nan	raven	0.0
87	Spectrogram 1	1	0.1	68.4495	68.3495	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_16886s085ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_16886s085ms_ch10.aif	NN	nan	raven	0.0
88	Spectrogram 1	1	0.1	155.4345	155.33450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_17013s795ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_17013s795ms_ch10.aif	NN	nan	raven	0.0
89	Spectrogram 1	1	0.1	66.9195	66.8195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_043000_17084s445ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_043000_17084s445ms_ch10.aif	NN	nan	raven	0.0
90	Spectrogram 1	1	0.1	275.585	275.48499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_044500_17366s535ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_044500_17366s535ms_ch10.aif	NN	nan	raven	0.0
91	Spectrogram 1	1	0.1	168.305	168.205	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_044500_17506s830ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_044500_17506s830ms_ch10.aif	NN	nan	raven	0.0
92	Spectrogram 1	1	0.1	100.4	100.30000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_044500_17568s345ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_044500_17568s345ms_ch10.aif	NN	nan	raven	0.0
93	Spectrogram 1	1	0.1	206.8095	206.70950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_044500_17822s625ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_044500_17822s625ms_ch10.aif	NN	nan	raven	0.0
94	Spectrogram 1	1	0.1	73.49000000000001	73.39000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_044500_17862s585ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_044500_17862s585ms_ch10.aif	NN	nan	raven	0.0
95	Spectrogram 1	1	0.1	157.715	157.615	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18000s495ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18000s495ms_ch10.aif	NN	nan	raven	0.0
96	Spectrogram 1	1	0.1	81.275	81.17500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18058s365ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18058s365ms_ch10.aif	NN	nan	raven	0.0
97	Spectrogram 1	1	0.1	76.055	75.95500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18157s005ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18157s005ms_ch10.aif	NN	nan	raven	0.0
98	Spectrogram 1	1	0.1	99.545	99.44500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18255s330ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18255s330ms_ch10.aif	NN	nan	raven	0.0
99	Spectrogram 1	1	0.1	191.1645	191.0645	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18428s250ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18428s250ms_ch10.aif	NN	nan	raven	0.0
100	Spectrogram 1	1	0.1	97.11500000000001	97.01500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18519s105ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18519s105ms_ch10.aif	NN	nan	raven	0.0
101	Spectrogram 1	1	0.1	97.11500000000001	97.01500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18767s490ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18767s490ms_ch10.aif	NN	nan	raven	0.0
102	Spectrogram 1	1	0.1	76.55000000000001	76.45000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_050000_18877s020ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_050000_18877s020ms_ch10.aif	NN	nan	raven	0.0
103	Spectrogram 1	1	0.1	91.89450000000001	91.79450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_051500_18947s790ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_051500_18947s790ms_ch10.aif	NN	nan	raven	0.0
104	Spectrogram 1	1	0.1	77.76450000000001	77.66450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_051500_19051s785ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_051500_19051s785ms_ch10.aif	NN	nan	raven	0.0
105	Spectrogram 1	1	0.1	103.90950000000001	103.80950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_051500_19186s470ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_051500_19186s470ms_ch10.aif	NN	nan	raven	0.0
106	Spectrogram 1	1	0.1	87.7095	87.60950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_051500_19288s200ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_051500_19288s200ms_ch10.aif	NN	nan	raven	0.0
107	Spectrogram 1	1	0.1	80.42	80.32000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_051500_19348s095ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_051500_19348s095ms_ch10.aif	NN	nan	raven	0.0
108	Spectrogram 1	1	0.1	84.92	84.82000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_19857s915ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_19857s915ms_ch10.aif	NN	nan	raven	0.0
109	Spectrogram 1	1	0.1	79.295	79.19500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_19922s625ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_19922s625ms_ch10.aif	NN	nan	raven	0.0
110	Spectrogram 1	1	0.1	86.26950000000001	86.16950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_19974s330ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_19974s330ms_ch10.aif	NN	nan	raven	0.0
111	Spectrogram 1	1	0.1	73.21950000000001	73.11950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_20058s210ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_20058s210ms_ch10.aif	NN	nan	raven	0.0
112	Spectrogram 1	1	0.1	68.62950000000001	68.52950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_20148s330ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_20148s330ms_ch10.aif	NN	nan	raven	0.0
113	Spectrogram 1	1	0.1	68.5395	68.43950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_053000_20508s765ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_053000_20508s765ms_ch10.aif	NN	nan	raven	0.0
114	Spectrogram 1	1	0.1	71.28500000000001	71.18500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_054500_20754s540ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_054500_20754s540ms_ch10.aif	NN	nan	raven	0.0
115	Spectrogram 1	1	0.1	68.135	68.03500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_054500_20869s200ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_054500_20869s200ms_ch10.aif	NN	nan	raven	0.0
116	Spectrogram 1	1	0.1	74.795	74.69500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_054500_21027s630ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_054500_21027s630ms_ch10.aif	NN	nan	raven	0.0
117	Spectrogram 1	1	0.1	79.8345	79.73450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_054500_21139s905ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_054500_21139s905ms_ch10.aif	NN	nan	raven	0.0
118	Spectrogram 1	1	0.1	72.275	72.17500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_054500_21338s835ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_054500_21338s835ms_ch10.aif	NN	nan	raven	0.0
119	Spectrogram 1	1	0.1	352.17499999999995	352.07499999999993	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_060000_21873s870ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_060000_21873s870ms_ch10.aif	NN	nan	raven	0.0
120	Spectrogram 1	1	0.1	167.49450000000002	167.39450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_060000_22014s255ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_060000_22014s255ms_ch10.aif	NN	nan	raven	0.0
121	Spectrogram 1	1	0.1	112.6845	112.5845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_060000_22130s940ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_060000_22130s940ms_ch10.aif	NN	nan	raven	0.0
122	Spectrogram 1	1	0.1	341.7195	341.61949999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_061500_22714s695ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_061500_22714s695ms_ch10.aif	NN	nan	raven	0.0
123	Spectrogram 1	1	0.1	143.2695	143.1695	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_061500_22830s465ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_061500_22830s465ms_ch10.aif	NN	nan	raven	0.0
124	Spectrogram 1	1	0.1	106.0925	105.9925	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_061500_22898s685ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_061500_22898s685ms_ch10.aif	NN	nan	raven	0.0
125	Spectrogram 1	1	0.1	88.3395	88.2395	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_061500_23047s365ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_061500_23047s365ms_ch10.aif	NN	nan	raven	0.0
126	Spectrogram 1	1	0.1	396.26	396.15999999999997	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_23451s345ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_23451s345ms_ch10.aif	NN	nan	raven	0.0
127	Spectrogram 1	1	0.1	112.19000000000001	112.09000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_23536s260ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_23536s260ms_ch10.aif	NN	nan	raven	0.0
128	Spectrogram 1	1	0.1	70.63250000000001	70.53250000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_23606s505ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_23606s505ms_ch10.aif	NN	nan	raven	0.0
129	Spectrogram 1	1	0.1	158.0225	157.9225	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_23865s645ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_23865s645ms_ch10.aif	NN	nan	raven	0.0
130	Spectrogram 1	1	0.1	73.8045	73.70450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_24010s440ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_24010s440ms_ch10.aif	NN	nan	raven	0.0
131	Spectrogram 1	1	0.1	69.12450000000001	69.02450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_24181s350ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_24181s350ms_ch10.aif	NN	nan	raven	0.0
132	Spectrogram 1	1	0.1	70.3395	70.2395	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_063000_24221s355ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_063000_24221s355ms_ch10.aif	NN	nan	raven	0.0
133	Spectrogram 1	1	0.1	72.13950000000001	72.03950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_24394s230ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_24394s230ms_ch10.aif	NN	nan	raven	0.0
134	Spectrogram 1	1	0.1	68.22500000000001	68.12500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_24467s940ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_24467s940ms_ch10.aif	NN	nan	raven	0.0
135	Spectrogram 1	1	0.1	87.6645	87.56450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_24520s140ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_24520s140ms_ch10.aif	NN	nan	raven	0.0
136	Spectrogram 1	1	0.1	74.34450000000001	74.24450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_24582s240ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_24582s240ms_ch10.aif	NN	nan	raven	0.0
137	Spectrogram 1	1	0.1	133.925	133.82500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_24834s270ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_24834s270ms_ch10.aif	NN	nan	raven	0.0
138	Spectrogram 1	1	0.1	262.29499999999996	262.19499999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090115_064500_25049s310ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090115_064500_25049s310ms_ch10.aif	NN	nan	raven	0.0
